trim_bmt_bp_id,bmt_bp_id,bmt_vers,bmt_catg_cd,bmt_shrt_nm,bmt_bp_adnl_nm,bmt_cmpy_id,bmt_cntry_cd,bmt_place_desc,bmt_dflt_addr_srl,bmt_hldng_lmt,bmt_multpn_fctr,bmt_alrt_prcnt,bmt_crtn_authid,bmt_upd_authid,bmt_crtn_date,bmt_upd_date,bmt_crtn_tmstmp,bmt_upd_tmstmp,bmt_bp_prev_nm,bmt_cmpy_cin,bmt_cmpy_inc_date,bmt_sebi_reg_num,bmt_dp_id,bmt_pan,bmt_off_addr_1,bmt_off_addr_2,bmt_off_addr_3,bmt_off_city,bmt_off_state,bmt_off_country,bmt_off_pin_code,bmt_off_tel,bmt_off_fax_num,bmt_cor_addr_1,bmt_cor_addr_2,bmt_cor_addr_3,bmt_cor_city,bmt_cor_state,bmt_cor_country,bmt_cor_pin_code,bmt_cor_tel,bmt_cor_fax_num,bmt_cmp_offr_nm,bmt_cmp_offr_dsgn,bmt_cmp_offr_email,bmt_cmp_offr_tel,bmt_cmp_offr_fax,bmt_cmp_offr_mob,bmt_admn_nm,bmt_admn_dsgn,bmt_admn_email,bmt_admn_tel,bmt_admn_fax,bmt_admn_mob,bmt_cert_auth_nm,bmt_cert_num,bmt_cor_state_other,bmt_off_state_other,bmt_same_mkr_chkr_flag,bmt_bp_active,bmt_sebi_cert_exp_dt,bmt_billing_email_id,bmt_tan,bmt_gstn,bmt_sebi_cert_rgstrn_dt,rn,rfm_rta_id,rfm_fundcode,rfm_bp_id,rfm_fundname,rfm_funddesc,create tmstmp,Modify tmstmp,modify user,create user,rn-2
P1875,P1875   ,0,1,The Kapol Co-Operative Bank Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-16,2012-01-16,2012-01-16 11:16:28,2012-01-16 11:16:28,,UBD474PMSCS/CR/108/2000,1999-04-29,IN-DP-NSDL-92-99,IN300907,AAAAT0142M,"19/21, Kapol Bank Bldg ",1st Floor,Picket Cross Road,Mumbai,Maharashtra,India,400002,022-22072702,022-22037297,"19/21, Kapol Bank Bldg",1st Floor,Picket Cross Road,Mumbai,Maharashtra,India,400002,022-22072703,022-22037297,Nilesh Narendra Domadia,Officer,dummy_mail@dummy.com,022-22072702,022-22037297,0,Vilesh Mathuradas Chande,Manager,dummy_mail@dummy.com,022-22072703,022-22037297,0,Tata Consultancy Services,571586887b147bd28afd,,,,,,,,,,1,,,,,,,,,,
P1886,P1886   ,0,1,Som Datt Securities Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-16,2012-01-16,2012-01-16 11:16:30,2012-01-16 11:16:30,,21-72393,1995-06-28,INF230854330,IN301967,AAECS4091G,Flat No. 24-25,"10, Old Post Office Street",,Kolkata,West Bengal,India,700001,,,56-58,Community Centre,East of Kailash,New Delhi,Delhi,India,110065,011-26440896,011-26469445,D P Rawal,CEO,dummy_mail@dummy.com,011-26440896,011-26469445,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P1897,P1897   ,1,1,Intouch Securities Limited,Intouch Securities Limited,,1,,0,,,,NAZMEENS,NAZMEENS,2016-02-23,2016-02-23,2016-02-23 11:05:43,2016-02-23 11:05:43,,U65100DL2010PLC208725,2010-09-24,IN-DP-NSDL-347-2011,IN303997,AACCI1419H,"905, Aggarwal Corporate Heights",Netaji Subhash Place,Pitam Pura,New Delhi,9,85,110034,011-45121795,011-45121795,"905, Aggarwal Corporate Heights",Netaji Subhash Place,Pitam Pura,New Delhi,9,85,110034,011-45121795,011-45121795,MR. SUNIL KUMAR AGRAWAL,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-45121795,011-45121795,0,MR. SANJEEV SABHARWAL,AVP-OPERATIONS,dummy_mail@dummy.com,011-45121795,011-45121795,0,,,,,,,,,,,,1,,,,,,,,,,
P1900,P1900   ,0,1,Maverick Share Brokers  Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-16,2012-01-16,2012-01-16 11:16:32,2012-01-16 11:16:32,,U67120RJ2000PLC016606,2000-08-30,IN-DP-NSDL-295-2008,IN303518,AAECM8942N,"211, Laxmi Complex",M.I. Road,,Jaipur,Rajasthan,India,302001,0141-5111409,0141-2360627,"313, Laxmi Complex",M.I. Road,,Jaipur,Rajasthan,India,302001,0141-5108034,0141-5108037,Bino Raj,Compl. Officer,dummy_mail@dummy.com,0141-5108035,0141-5108037,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P1911,P1911   ,0,1,RBC Financial Services Private Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-16,2012-01-16,2012-01-16 11:16:33,2012-01-16 11:16:33,,55-64755 of 1994-95,1995-01-27,IN-DP-NSDL-134-2000,IN301590,AAACR3706K,"28, Prakash Apartments","5, Ansari Road",Daryaganj,New Delhi,Delhi,India,110002,011-45737475,011-45737499,"28, Prakash Apartments","5, Ansari Road",Darya Ganj,New Delhi,Delhi,India,110002,011-45737475,011-45737499,Rajiv Gupta,Director,dummy_mail@dummy.com,011-45737400,011-45737499,0,Rajiv Gupta,Director,dummy_mail@dummy.com,011-45737400,011-45737499,0,NSDL - Issuing Authority,5bb3,,,,,,,,,,1,,,,,,,,,,
P1922,P1922   ,0,1,Trustline Securities Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-16,2012-01-16,2012-01-16 11:16:34,2012-01-16 11:16:34,,55-64753,1995-01-27,IN-DP-NSDL-322-2009,IN303743,AAACK1251G,C-633,New Friends Colony,,New Delhi,Delhi,India,110025,,,Trustline Tower,"B-3, Sector-3",,Noida,Uttar Pradesh,India,201301,0120-4663300,0120-4663323,Vinay Kumar Gupta,Director,dummy_mail@dummy.com,0120-4663300,0120-4663323,0,Mukesh Aloria,Manager,dummy_mail@dummy.com,0120-4663350,0120-4663323,0,NSDL - Issuing Authority,6433,,,,,,,,,,1,,,,,,,,,,
P1944,P1944   ,0,1,Religare Securities Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-16,2012-01-16,2012-01-16 12:17:04,2012-01-16 12:17:04,,U65910DL1986PTC151115,1986-06-26,IN-DP-NSDL-150-2000,IN301774,AAACF1952D,D-3,P3B District Center,Saket,New Delhi,Delhi,India,110017,011-39126340,011-39126339,A-3/4/5,Gys Global Tower 'A',Sector-125,Noida,Uttar Pradesh,India,201301,0120-3394565,0120-3394144,Vikas Sethi,Comp. Secretary,dummy_mail@dummy.com,011-39126340,011-39126339,0,Kamal Kishor,Manager,dummy_mail@dummy.com,0120-3394135,0120-3394144,0,NSDL - Issuing Authority,681c,,,,,,,,,,1,,,,,,,,,,
P1955,P1955   ,0,1,Kotak Mahindra Bank Limited,0,92193,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:18:10,2012-01-18 20:18:10,,11-38137/TA,1985-11-21,IN-DP-NSDL-232-2003,IN302814,AAACK4409J,36-38 A,Nariman Bhavan,Nariman Point,Mumbai,Maharashtra,India,400021,,,Kotak Infinity 6-Floor Zone IV Bldg ,No.21 Infinity Park Off Western Exp,Highway Gr. A.K.Vaidya Marg,Malad East Mumbai,Maharashtra,India,400097,,022-67259066,Sanjeeva Murthy B K,Executive VP,dummy_mail@dummy.com,022-66726402,,0,Manoj Shetty,Senior Manager,dummy_mail@dummy.com,022-66056869,022-67259066,0,NSDL - Issuing Authority,5b9f,,,,,,,,,,1,,,,,,,,,,
P1966,P1966   ,0,1,ICICI Bank Limited,0,91966,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:36,2012-01-18 20:22:36,,L65190GJ1994PLC021012,1994-01-05,IN-DP-NSDL-2097,IN300183,AAACI1195H,ICICI Bank Limited,Landmark,Race Course Circle,Vadodara,Gujarat,India,390007,,,ICICI Bank Ltd Corporate Head Office,ICICI Bank Towers ,6th flr North Tower East Wing ,Bandra Kurla Complex Bandra E Mumbai,Maharashtra,India,400051,022-26536655,022-26531163,Kritika Daga,Asst Gen Manager,dummy_mail@dummy.com,022-26536655,022-26531163,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P1977,P1977   ,0,1,O. J.  Financial Services Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:36,2012-01-18 20:22:36,,55-51937,1993-01-02,IN-DP-NSDL-325-2009,IN303778,AAACOO995M,231 IJS Palace,320 Delhi Gate Bazar,,Delhi,Delhi,India,110002,011-23250600,011-23288332,231 IJS Palace,320 Delhi Gate Bazar,,Delhi,Delhi,India,110002,011-23250600,011-23288332,M C Sharma,Compliance Off,dummy_mail@dummy.com,011-23250600,011-23288332,0,Arun Gupta,Director,dummy_mail@dummy.com,011-49670000,011-23288332,0,Tata Consultancy Services Certifying Authority,7213c728a10144af8b7a,,,,,,,,,,1,,,,,,,,,,
P1988,P1988   ,0,1,PNR Securities Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:37,2012-01-18 20:22:37,,55-58152,1994-03-30,IN-DP-NSDL-112-99,IN301241,AABCP1641A,R-5 Green Park Market,,,New Delhi,Delhi,India,110016,011-42009000,011-41755800,R-5 Green Park Market,,,New Delhi,Delhi,India,110016,011-42009000,011-41755800,B B Suri,Director,dummy_mail@dummy.com,011-42009000,011-41755800,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P1999,P1999   ,1,1,City Union Bank Limited,City Union Bank Limited,,1,,0,,,,NAZMEENS,NAZMEENS,2014-07-09,2014-07-09,2014-07-09 11:46:53,2014-07-09 11:46:53,,48/1287/OEL (521) /87,1904-10-31,IN-DP-NSDL-250-2005,IN303036,AAACC1287E,No. 149,T S R Big Street,,Kumbakonam,29,85,612001,0435-2432322,0435-2431746,No.48,"Mahalakshmi Street, 1st Floor",T Nagar,Chennai,29,85,600017,044-24340102,044-24348586,MR. RAVI P.,ASST GEN MANAGER,dummy_mail@dummy.com,044-28297100,,0,K KARTHIK,Clerk,dummy_mail@dummy.com,044-24340102,044-24348586,0,,,,,,,,,,,,1,,,,,,,,,,
P2002,P2002   ,0,1,GDB Share & Stock Broking Services Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:38,2012-01-18 20:22:38,,71952,1995-05-06,INB230778835,        ,AAACG9733B,17 Ganesh Chandra Avenue,5th Floor,,Kolkata,West Bengal,India,700013,033-22113188,033-22119654,17 Ganesh Chandra Avenue,5th Floor,,Kolkata,West Bengal,India,700013,033-22116822,033-22119654,Sunil Kumar Bothra,Compliance Off,dummy_mail@dummy.com,033-22113188,033-22119654,0,Dinesh Kundalia,Ops Incharge,dummy_mail@dummy.com,033-22116822,033-22119654,0,NSDL - Issuing Authority,7339,,,,,,,,,,1,,,,,,,,,,
P2013,P2013   ,0,1,Gangour Investments Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:38,2012-01-18 20:22:38,,21-96658,1993-02-02,INB230814134,        ,AAACG0234H,1 R N Mukherji Road 2nd Floor,Suite No: 207,Martin Burn House,Kolkata,West Bengal,India,700001,033-22489504,033-22317075,1 R N Mukherji Road 2nd Floor,Suite No: 207,Martin Burn House,Kolkata,West Bengal,India,700001,033-22489504,033-22317075,Ravi Kumar Yaduka,Compliance Off,dummy_mail@dummy.com,033-22482458,033-22317075,0,Jag Mohan Agarwal,Director,dummy_mail@dummy.com,033-22489504,033-22317075,0,NSDL - Issuing Authority,75c8,,,,,,,,,,1,,,,,,,,,,
P2024,P2024   ,0,1,Ankit Securities & Finance Co. Private Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:39,2012-01-18 20:22:39,,11-80872,1994-06-09,INB230783830,IN300999,AAACA4490K,7 Vivekanand Villa,S V Road Nr Shoppers Stop,Andheri West,Mumbai,Maharashtra,India,400058,022-26719992,022-26211544,7 Vivekanand Villa,S V Road Nr Shoppers Stop,Andheri West,Mumbai,Maharashtra,India,400058,022-26719992,022-26211544,Bhagwati Prasad Mandholia,Managing Dir,dummy_mail@dummy.com,022-26719992,022-26211544,0,Sanjeev Kumar Mandholia,Manager,dummy_mail@dummy.com,022-26719992,022-26211544,0,NSDL - Issuing Authority,619f,,,,,,,,,,1,,,,,,,,,,
P2035,P2035   ,0,1,Ramjidas Nagarmal Consultants Private Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:39,2012-01-18 20:22:39,,11-89057,1995-01-06,INB011203438,        ,AABCR5292H,8 Vivekanand Villa,S V Road Nr Shoppers Stop,Andheri West,Mumbai,Maharashtra,India,400058,022-26719992,022-26211544,8 Vivekanand Villa,S V Road Nr Shoppers Stop,Andheri West,Mumbai,Maharashtra,India,400058,022-26719992,022-26211544,Sanjeev Kumar Mandholia,Managing Dir,dummy_mail@dummy.com,022-26719992,022-26211544,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P2046,P2046   ,0,1,BgSE Financials Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:40,2012-01-18 20:22:40,,25860/19999,1999-10-21,IN-DP-NSDL-176-2000,IN302148,AABCB3792J,No.51 J C Road 1st Cross,Stock Exchange Towers,,Bangalore,Karnataka,India,560027,080-41575539,080-22276674,No.51 J C Road 1st Cross,Stock Exchange Towers,,Bangalore,Karnataka,India,560027,080-41575539,080-22276674,S Venkatasubramaniyan,Asst VP,dummy_mail@dummy.com,080-41575539,080-22276674,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P2057,P2057   ,10,1,HDFC BANK LIMITED MODICATION,HDFC BANK LIMITED MODICATION,92057,1,,0,,,,CHAIT123,CHAIT123,2021-05-26,2021-05-26,2021-05-26 17:19:26,2021-05-26 17:19:26,,L65920MH1994PLC080618,1994-08-30,IN-DP-NSDL-15-96,IN300126,AAACH2702H,HDFC BANK LTD. BANK HOUSE,Senapati Bapat Marg,Lower Parel,Mumbai,19,85,400073,022-66521000,022-24960739,"DEPOSITORY SERVICES,TAX CENTER PRE.C","P WING,3RD FLR,UNIT NO.301TO 303,CHA","OFF SAKI VIHAR ROAD,CHANDIVALI,ANDHE",MUMBAI,19,85,400073,022-30967806,022-30966119,MR. PARESH SONI,COMPLIANCE OFF,dummy_mail@dummy.com,022-42197171,,0,Sunil Rodrigues,Deputy VP - Ops,dummy_mail@dummy.com,022-30751211,022-25799866,0,,,,,, ,2021-01-26,,,,2020-01-26,1,,,,,,,,,,
P2068,P2068   ,1,1,Action Financial Services (India) Limited,Action Financial Services (India) Limited,,1,,0,,,,NAZMEENS,NAZMEENS,2014-03-20,2014-03-20,2014-03-20 15:49:14,2014-03-20 15:49:14,,L65944MH1992PLC068879,1992-01-10,IN-DP-NSDL-21-97,IN300271,AAACA4423G,"46/47, RAJGIR CHAMBERS","12/14, SHAHID BHAGATSINGH ROAD,",FORT,MUMBAI,19,85,400001,022-43654444,022-43654446,"46/47, RAJGIR CHAMBERS","12/14, SHAHID BHAGATSINGH ROAD,",FORT,MUMBAI,19,85,400001,022-43654444,022-43654446,Preeti A Shah,Vice President,dummy_mail@dummy.com,022-40624411,022-40624446,0,Bhavesh Vijapurkar,Officer,dummy_mail@dummy.com,022-40624406,022-40624446,0,1,7b3c,,,,,,,,,,1,,,,,,,,,,
P2079,P2079   ,0,1,Shri Parasram Holdings Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-01-18,2012-01-18,2012-01-18 20:22:42,2015-01-12 16:19:58,,U67120DL1994PTC060726,1994-05-08,INB230814036,IN302365,AAAC54487J,SPH House,B-7 Nimri Shopping Centre,Bharat Nagar,Delhi,New Delhi,India,110052,011-47000000,011-27305336,SPH House,B-7 Nimri Shopping Centre,Bharat Nagar,Delhi,New Delhi,India,110052,011-47000000,011-27305336,Prabodh Gupta,Compliance Off,dummy_mail@dummy.com,011-27308007,011-27305336,0,Prabodh Gupta,Vice President,dummy_mail@dummy.com,011-27308007,011-27305336,0,NSDL - Issuing Authority,6632,,,Y,,,,,,,1,,,,,,,,,,
P2080,P2080   ,0,1,Alankit Assignments Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:22:42,2012-01-18 20:22:42,,42569,1991-01-01,IN-DP-NSDL-14-96,IN300118,AAACA9483E,205-208,Anarkali Complex,Jhandewalan Extension,New Delhi,Delhi,India,110055,011-23541234,011-42541201,Alankit House,2E/21,Jhandewalan Extension,New Delhi,Delhi,India,110055,011-23541234,011-25552001,Harish Chandra Agrawal,Exe Director,dummy_mail@dummy.com,011-42541934,011-42541201,0,Narayan Das,Team Leader,dummy_mail@dummy.com,011-42541786,,0,NSDL - Issuing Authority,5d5b,,,,,,,,,,1,,,,,,,,,,
P2091,P2091   ,0,1,IDBI Capital Market Services Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:28:34,2012-01-18 20:28:34,,U65990MH1993GOI075578,1993-12-14,IN-DP-NSDL-12-96,IN300079,AAACI1268F,"Mafatlal Centre, 3rd Floor,","Nariman Point,",,Mumbai,Maharashtra,India,400021,022-43221336/38,022-43221246,"Mafatlal Centre, 3rd Floor",Nariman Point,,Mumbai,Maharashtra,India,400021,022-43221336,022-43221246,Dharmendra V. Darji,Manager,dummy_mail@dummy.com,022-43221336,022-43221246,0,Michael D'souza,Manager,dummy_mail@dummy.com,022-43221338,022-43221246,0,NSDL - Issuing Authority,6E7B,,,,,,,,,,1,,,,,,,,,,
P2104,P2104   ,0,1,India Infoline Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:29:54,2012-01-18 20:29:54,,L74999MH1995PLC093797,1995-10-18,IN-DP-NSDL-185-2000,IN302269,AABCI0745G,"IIFL House, Sun Infotech Park,","Road No. 16 V,Plot no. B-23, MIDC,","Thane Industrial Area,Wagale Estate,",Thane,Maharashtra,India,400604,022-39294000,022-41035290,"IIFL Centre, Kamala City",Senapati Bapat Marg,Lower Parel,Mumbai,Maharashtra,India,400013,022-42499000,022-40609065,R. Mohan,Chief Comp. Off.,dummy_mail@dummy.com,022-42499013,022-40609065,0,Manali Savant,Senior Manager,dummy_mail@dummy.com,022-42499142,022-40609065,0,NSDL - Issuing Authority,6177,,,,,,,,,,1,,,,,,,,,,
P2115,P2115   ,0,1,G. Raj Shares & Stock Brokers Private Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:29:55,2012-01-18 20:29:55,,63566,1994-06-14,INB031401830,        ,AACCG0201C,"4, Synagogue Street, ","9th Floor, Room No. 903,",,Kolkata,West Bengal,India,700001,,,Bihar State Co-op. Bank Bldg,"1st Floor, Main Road",Bistupur,Jamshedpur,Jharkhand,India,831006,0657-2320106,,Jay Prakash Heerwal,Director,dummy_mail@dummy.com,,,0,Jay Prakash Heerwal,Director,dummy_mail@dummy.com,,,0,NSDL - Issuing Authority,7B36,,,,,,,,,,1,,,,,,,,,,
P2126,P2126   ,0,1,Trimbhak Investment and Finance Services Private Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:32:15,2012-01-18 20:32:15,,,1899-12-31,INB230854036,        ,AAACT6717E,"Rajabahadur Mansion, 2nd Floor,","7-A, Homi Modi Street, X Lane No. 2,","Opp. Jammu Kashmir Bank, Fort,",Mumbai,Maharashtra,India,400023,,,"803/804, Unique Tower","Near Kamat's Club, Off. S.V. Road",Goregaon West,Mumbai,Maharashtra,India,400062,022-40566813,022-40566801,Ashwin K. Trivedi,Manager,dummy_mail@dummy.com,022-40566813,022-40566801,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P2137,P2137   ,0,1,RL Agarwala Capital Markets Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-18,2012-01-18,2012-01-18 20:32:19,2012-01-18 20:32:19,,21-90650,1999-11-26,INB011139137,        ,AABCR8213Q,"Martin Burn House, Suite No. 207, ","2nd Floor,   ","1, R.N. Mukherji Road,",Kolkata,West Bengal,India,700001,033-22489523,033-40055555,"Martin Burn House, Suite No. 207",2nd Floor,"1, R.N. Mukherji Road",Kolkata,West Bengal,India,700001,033-22489523,033-40055555,Sunil Kumar Jain,Director,dummy_mail@dummy.com,033-22482458,033-400555555,0,,,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P2148,P2148   ,0,1,Bajaj Capital Investor Services Ltd,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-19,2012-01-19,2012-01-19 13:01:23,2012-01-19 13:01:23,,U67120DL2004PLC130803,2004-11-25,INB231269334,        ,AACCB5164F,Bajaj House,97 Nehru Place,,New Delhi,Delhi,India,110019,011-66161111,011-66608888,Bajaj House,97 Nehru Place,,New Delhi,Delhi,India,110019,011-66161111,011-66608888,Jaipal Singh Khurana,Compliance SM,dummy_mail@dummy.com,011-66161111,011-66608888,0,Sanjiv Maheshwari,Director,dummy_mail@dummy.com,011-66161111,011-66608888,0,emudhra sub CA for class 3 organisation 2011,04c586,,,,,,,,,,1,,,,,,,,,,
P2159,P2159   ,4,1,Citizen Credit Co-operative Bank Limited,Citizen Credit Co-operative Bank Limited,,1,,0,,,,NAZMEENS,NAZMEENS,2015-07-16,2015-07-16,2015-07-16 16:05:07,2015-07-16 16:05:07,,UBDMH1016P,1989-12-27,IN-DP-NSDL-111-99,IN301225,AAAAC0016F,57 Helena,Mount Carmel Road,Bandra West,Mumbai,19,85,400050,022-26401126,022-26403128,57 Helena,Mount Carmel Road,Bandra West,Mumbai,19,85,400050,022-26401126,022-26403128,MR. CARLYLE D'MELLO,CHIEF MANAGER,dummy_mail@dummy.com,022-26442829,022-26430131,0,MR. IMMANUEL PONRAJ,SR. MANAGER,dummy_mail@dummy.com,022-26401126,022-26403128,0,,,,,,,,,,,,1,,,,,,,,,,
P2160,P2160   ,1,1,Morgan Stanley India Company Private Limited,Morgan Stanley India Company Private Limited,,1,,0,,,,NAZMEENS,NAZMEENS,2016-01-11,2016-01-11,2016-01-11 11:39:37,2016-01-11 11:39:37,,UU22990MH1998PTC115305,1998-10-06,INB 231054231,        ,AAACJ4998F,18F/19F Tower 2,One Indiabulls Centre,841 Senapati Bapat Marg,Mumbai,19,85,400013,022-61181000,,"18F, TOWER 2","ONE INDIABULLS FINANCE CENTRE,","841 SENAPATI BAPAT MARG,",MUMBAI,19,85,400013,022-61384949,022-61384895,Anil Shenoy,Exe Director,dummy_mail@dummy.com,022-61181505,022-61181011,0,Jayesh Jamsandekar,Manager,dummy_mail@dummy.com,022-61384955,022-61384895,0,,,,,,,,,,,,1,,,,,,,,,,
P2171,P2171   ,0,1,Edelweiss Stock Broking Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-19,2012-01-19,2012-01-19 13:01:25,2012-01-19 13:01:25,,U67120GJ1994PLC022633,1994-07-28,IN-DP-NSDL-337-2010,IN302201,AABCA9956F,Anagram House,H.L. Commerce College, Stadium Road Navrangpura,Ahmedabad,Gujarat,India,380009,079-40086533,079-26578691,A-901 to 904 Premium House,Nr. Gandhigram Railway Station,Off. Ashram Road Navrangpura,Ahmedabad,Gujarat,India,380009,079-40086533,079-26578691,Nirav A. Shah,Senior Manager,dummy_mail@dummy.com,079-40086511,079-26578691,0,Nirav A. Shah,Senior Manager,dummy_mail@dummy.com,079-40086511,079-26578691,0,NSDL - Issuing Authority,61d8,,,,,,,,,,1,,,,,,,,,,
P2182,P2182   ,0,1,IFCI Financial Services Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-19,2012-01-19,2012-01-19 13:01:25,2012-01-19 13:01:25,,55-64034,1995-04-01,IN-DP-NSDL-234-2003,IN301364,AAACI0567P,IFCI Tower,61 Nehru Place,,New Delhi,Delhi,India,110019,011-26433207,011-26416705,Continental Chambers 3rd Floor,142 Mahatma Gandhi Road,Nungambakkam,Chennai,Tamil Nadu,India,600034,044-28306600,044-28306627,K Kasthurirengan,AVP-Dep. Service,dummy_mail@dummy.com,044-28306617,044-28306627,0,K Kasthurirengan,AVP-Dep. Service,dummy_mail@dummy.com,044-28306617,044-28306627,0,Tata Consultancy Services Certifying Authority,5008ec33551885e775e2,,,,,,,,,,1,,,,,,,,,,
P2193,P2193   ,1,1,Kotak Securities Limited,Kotak Securities Limited,92193,1,,0,,,,NAZMEENS,NAZMEENS,2015-08-28,2015-08-28,2015-08-28 14:36:38,2015-08-28 14:36:38,,U99999MH/994PLC134051,1994-07-20,IN-DP-NSDL-23-97,IN300214,AAACK3436F,Bakhtawar 1st Floor,229 Nariman Point,,Mumbai,19,85,400021,022-66056825,022-67256753,"8TH FLOOR,KOTAK INFINITY, BLDG NO.21","INFINITY PARK,GENERAL A K VAIDYA MAR","OPP. FILM CITY ROAD, MALAD (E) ",MUMBAI,19,85,400097,022-42858214,022-67256753,MR. MANOJ BAJRANGLAL AGARWAL,COMPLIANCE OFFIC,dummy_mail@dummy.com,022-42858214,022-67256753,0,MS. LINI POULOSE,SENIOR MANAGER,dummy_mail@dummy.com,022-66056238,022-67256740,0,,,,,Y,,,,,,,1,,,,,,,,,,
P2206,P2206   ,0,1,Dena Bank,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-01-19,2012-01-19,2012-01-19 22:35:19,2012-01-19 22:35:19,,,1938-05-26,IN-DP-NSDL-38-97,IN300386,AAACD4249B,Dena Corporate Centre,C-10 G Block Bandra Kurla Complex,Bandra East,Mumbai,Maharashtra,India,400051,022-26545609,022-26545317,Dena Corporate Centre,C-10 G Block Bandra Kurla Complex,Bandra East,Mumbai,Maharashtra,India,400051,022-26545609,022-26545317,Sangram K Mohanty,Deputy Gen Mgr,dummy_mail@dummy.com,022-26545609,022-26545317,0,B K Banerjee,Chief Manager,dummy_mail@dummy.com,022-22661206,022-22694426,0,NSDL - Issuing Authority,5f2a,,,,,,,,,,1,,,,,,,,,,
P2217,P2217   ,1,1,MONARCH NETWORTH CAPITAL LIMITED,MONARCH NETWORTH CAPITAL LIMITED,,1,,0,,,,NAZMEENS,NAZMEENS,2016-01-22,2016-01-22,2016-01-22 15:59:50,2016-01-22 15:59:50,,L65920MH1993PLC075393,1993-02-12,INB230638639,IN303331,AAACN1184F,Networth Stock Broking Ltd 1001/1002,10th Flr Atlanta Centre Opp Udyog,Bhawan Sonawala Road Goregaon E,Mumbai,19,85,400063,022-30641600,022-26850257,Networth Stock Broking Ltd 1001/1002,10th Flr Atlanta Centre Opp Udyog,Bhawan Sonawala Road Goregaon E,Mumbai,19,85,400063,022-30641600,022-26850257,Manish Ajmera,Exe Director&CFO,dummy_mail@dummy.com,022-30641600,022-26850257,0,Priyesh Gosalia,Manager,dummy_mail@dummy.com,022-30641600,022-26850257,0,,,,,,,,,,,,1,,,,,,,,,,
